Idx,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,WeblogInfo_1,WeblogInfo_2,WeblogInfo_3,WeblogInfo_4,WeblogInfo_5,WeblogInfo_6,WeblogInfo_7,WeblogInfo_8,WeblogInfo_9,WeblogInfo_10,WeblogInfo_11,WeblogInfo_12,WeblogInfo_13,WeblogInfo_14,WeblogInfo_15,WeblogInfo_16,WeblogInfo_17,WeblogInfo_18,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,Education_Info1,Education_Info2,Education_Info3,Education_Info4,Education_Info5,Education_Info6,Education_Info7,Education_Info8,WeblogInfo_19,WeblogInfo_20,WeblogInfo_21,WeblogInfo_23,WeblogInfo_24,WeblogInfo_25,WeblogInfo_26,WeblogInfo_27,WeblogInfo_28,WeblogInfo_29,WeblogInfo_30,WeblogInfo_31,WeblogInfo_32,WeblogInfo_33,WeblogInfo_34,WeblogInfo_35,WeblogInfo_36,WeblogInfo_37,WeblogInfo_38,WeblogInfo_39,WeblogInfo_40,WeblogInfo_41,WeblogInfo_42,WeblogInfo_43,WeblogInfo_44,WeblogInfo_45,WeblogInfo_46,WeblogInfo_47,WeblogInfo_48,WeblogInfo_49,WeblogInfo_50,WeblogInfo_51,WeblogInfo_52,WeblogInfo_53,WeblogInfo_54,WeblogInfo_55,WeblogInfo_56,WeblogInfo_57,WeblogInfo_58,ThirdParty_Info_Period1_1,ThirdParty_Info_Period1_2,ThirdParty_Info_Period1_3,ThirdParty_Info_Period1_4,ThirdParty_Info_Period1_5,ThirdParty_Info_Period1_6,ThirdParty_Info_Period1_7,ThirdParty_Info_Period1_8,ThirdParty_Info_Period1_9,ThirdParty_Info_Period1_10,ThirdParty_Info_Period1_11,ThirdParty_Info_Period1_12,ThirdParty_Info_Period1_13,ThirdParty_Info_Period1_14,ThirdParty_Info_Period1_15,ThirdParty_Info_Period1_16,ThirdParty_Info_Period1_17,ThirdParty_Info_Period2_1,ThirdParty_Info_Period2_2,ThirdParty_Info_Period2_3,ThirdParty_Info_Period2_4,ThirdParty_Info_Period2_5,ThirdParty_Info_Period2_6,ThirdParty_Info_Period2_7,ThirdParty_Info_Period2_8,ThirdParty_Info_Period2_9,ThirdParty_Info_Period2_10,ThirdParty_Info_Period2_11,ThirdParty_Info_Period2_12,ThirdParty_Info_Period2_13,ThirdParty_Info_Period2_14,ThirdParty_Info_Period2_15,ThirdParty_Info_Period2_16,ThirdParty_Info_Period2_17,ThirdParty_Info_Period3_1,ThirdParty_Info_Period3_2,ThirdParty_Info_Period3_3,ThirdParty_Info_Period3_4,ThirdParty_Info_Period3_5,ThirdParty_Info_Period3_6,ThirdParty_Info_Period3_7,ThirdParty_Info_Period3_8,ThirdParty_Info_Period3_9,ThirdParty_Info_Period3_10,ThirdParty_Info_Period3_11,ThirdParty_Info_Period3_12,ThirdParty_Info_Period3_13,ThirdParty_Info_Period3_14,ThirdParty_Info_Period3_15,ThirdParty_Info_Period3_16,ThirdParty_Info_Period3_17,ThirdParty_Info_Period4_1,ThirdParty_Info_Period4_2,ThirdParty_Info_Period4_3,ThirdParty_Info_Period4_4,ThirdParty_Info_Period4_5,ThirdParty_Info_Period4_6,ThirdParty_Info_Period4_7,ThirdParty_Info_Period4_8,ThirdParty_Info_Period4_9,ThirdParty_Info_Period4_10,ThirdParty_Info_Period4_11,ThirdParty_Info_Period4_12,ThirdParty_Info_Period4_13,ThirdParty_Info_Period4_14,ThirdParty_Info_Period4_15,ThirdParty_Info_Period4_16,ThirdParty_Info_Period4_17,ThirdParty_Info_Period5_1,ThirdParty_Info_Period5_2,ThirdParty_Info_Period5_3,ThirdParty_Info_Period5_4,ThirdParty_Info_Period5_5,ThirdParty_Info_Period5_6,ThirdParty_Info_Period5_7,ThirdParty_Info_Period5_8,ThirdParty_Info_Period5_9,ThirdParty_Info_Period5_10,ThirdParty_Info_Period5_11,ThirdParty_Info_Period5_12,ThirdParty_Info_Period5_13,ThirdParty_Info_Period5_14,ThirdParty_Info_Period5_15,ThirdParty_Info_Period5_16,ThirdParty_Info_Period5_17,ThirdParty_Info_Period6_1,ThirdParty_Info_Period6_2,ThirdParty_Info_Period6_3,ThirdParty_Info_Period6_4,ThirdParty_Info_Period6_5,ThirdParty_Info_Period6_6,ThirdParty_Info_Period6_7,ThirdParty_Info_Period6_8,ThirdParty_Info_Period6_9,ThirdParty_Info_Period6_10,ThirdParty_Info_Period6_11,ThirdParty_Info_Period6_12,ThirdParty_Info_Period6_13,ThirdParty_Info_Period6_14,ThirdParty_Info_Period6_15,ThirdParty_Info_Period6_16,ThirdParty_Info_Period6_17,ThirdParty_Info_Period7_1,ThirdParty_Info_Period7_2,ThirdParty_Info_Period7_3,ThirdParty_Info_Period7_4,ThirdParty_Info_Period7_5,ThirdParty_Info_Period7_6,ThirdParty_Info_Period7_7,ThirdParty_Info_Period7_8,ThirdParty_Info_Period7_9,ThirdParty_Info_Period7_10,ThirdParty_Info_Period7_11,ThirdParty_Info_Period7_12,ThirdParty_Info_Period7_13,ThirdParty_Info_Period7_14,ThirdParty_Info_Period7_15,ThirdParty_Info_Period7_16,ThirdParty_Info_Period7_17,SocialNetwork_1,SocialNetwork_2,SocialNetwork_3,SocialNetwork_4,SocialNetwork_5,SocialNetwork_6,SocialNetwork_7,SocialNetwork_8,SocialNetwork_9,SocialNetwork_10,SocialNetwork_11,SocialNetwork_12,SocialNetwork_13,SocialNetwork_14,SocialNetwork_15,SocialNetwork_16,SocialNetwork_17,target,ListingInfo,UserupdateInfo_7_freq,UserupdateInfo_7_unique,UserupdateInfo_7_avg_count,UserupdateInfo_7_IDNUMBER,UserupdateInfo_7_HASBUYCAR,UserupdateInfo_7_MARRIAGESTATUSID,UserupdateInfo_7_PHONE,UserupdateInfo_30_freq,UserupdateInfo_30_unique,UserupdateInfo_30_avg_count,UserupdateInfo_30_IDNUMBER,UserupdateInfo_30_HASBUYCAR,UserupdateInfo_30_MARRIAGESTATUSID,UserupdateInfo_30_PHONE,UserupdateInfo_60_freq,UserupdateInfo_60_unique,UserupdateInfo_60_avg_count,UserupdateInfo_60_IDNUMBER,UserupdateInfo_60_HASBUYCAR,UserupdateInfo_60_MARRIAGESTATUSID,UserupdateInfo_60_PHONE,UserupdateInfo_90_freq,UserupdateInfo_90_unique,UserupdateInfo_90_avg_count,UserupdateInfo_90_IDNUMBER,UserupdateInfo_90_HASBUYCAR,UserupdateInfo_90_MARRIAGESTATUSID,UserupdateInfo_90_PHONE,UserupdateInfo_120_freq,UserupdateInfo_120_unique,UserupdateInfo_120_avg_count,UserupdateInfo_120_IDNUMBER,UserupdateInfo_120_HASBUYCAR,UserupdateInfo_120_MARRIAGESTATUSID,UserupdateInfo_120_PHONE,UserupdateInfo_150_freq,UserupdateInfo_150_unique,UserupdateInfo_150_avg_count,UserupdateInfo_150_IDNUMBER,UserupdateInfo_150_HASBUYCAR,UserupdateInfo_150_MARRIAGESTATUSID,UserupdateInfo_150_PHONE,UserupdateInfo_180_freq,UserupdateInfo_180_unique,UserupdateInfo_180_avg_count,UserupdateInfo_180_IDNUMBER,UserupdateInfo_180_HASBUYCAR,UserupdateInfo_180_MARRIAGESTATUSID,UserupdateInfo_180_PHONE,LogInfo1_7_count,LogInfo1_7_unique,LogInfo1_7_avg_count,LogInfo2_7_count,LogInfo2_7_unique,LogInfo2_7_avg_count,LogInfo1_30_count,LogInfo1_30_unique,LogInfo1_30_avg_count,LogInfo2_30_count,LogInfo2_30_unique,LogInfo2_30_avg_count,LogInfo1_60_count,LogInfo1_60_unique,LogInfo1_60_avg_count,LogInfo2_60_count,LogInfo2_60_unique,LogInfo2_60_avg_count,LogInfo1_90_count,LogInfo1_90_unique,LogInfo1_90_avg_count,LogInfo2_90_count,LogInfo2_90_unique,LogInfo2_90_avg_count,LogInfo1_120_count,LogInfo1_120_unique,LogInfo1_120_avg_count,LogInfo2_120_count,LogInfo2_120_unique,LogInfo2_120_avg_count,LogInfo1_150_count,LogInfo1_150_unique,LogInfo1_150_avg_count,LogInfo2_150_count,LogInfo2_150_unique,LogInfo2_150_avg_count,LogInfo1_180_count,LogInfo1_180_unique,LogInfo1_180_avg_count,LogInfo2_180_count,LogInfo2_180_unique,LogInfo2_180_avg_count
29,1,滁州,5,滁州,,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,安徽,滁州,中国移动 ,0,,,,3,3,1,1,24,安徽省,滁州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,45,10,70,142,33,4,129,79,0,0,10,0,2821,6961,86,6860,2836,39,35,97,198,40,1,195,99,0,0,15,0,5325,8439,47,9932,3785,41,19,93,153,44,8,146,92,0,0,13,0,5639,10142,392,9683,5706,33,0,43,158,40,1,137,63,0,0,10,0,2840,11392,3,9794,4435,18,32,93,153,52,0,155,91,0,0,12,0,5506,10429,0,11443,4492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2013/11/1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8,19,4,4.75,19,5,3.8
31,4,青岛,5,郑州,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,山东,青岛市,中国联通,0,,,,2,2,1,2,24,山东省,青岛市,0,D,D,D,0,E,E,E,0,E,E,E,F,,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,61,393,325,149,2,636,80,52,5,32,0,52860,41405,81,80638,13546,7,75,427,227,157,2,551,101,21,5,31,0,55964,27652,618,66583,16415,3,38,113,87,65,3,155,42,0,0,11,0,15708,22150,165,27537,10156,0,42,107,59,60,8,120,38,3,1,7,0,17751,9275,4788,15211,7027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2013/11/5,1,1,1.0,0,0,0,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,13,11,1.18181818182,1,1,1,1,3,1,3.0,3,1,3.0,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5,10,4,2.5
33,4,深圳,3,南昌,1.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,广东,深圳,中国电信 ,0,,,,3,3,1,1,31,江西省,南昌市,0,D,D,D,0,E,E,E,0,E,E,E,I,C12,D,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13,155,150,78,0,240,65,5,2,23,0,14632,14816,0,21249,8199,2,16,166,174,87,6,218,116,8,2,17,0,15552,19797,495,21624,13230,0,11,156,179,84,2,211,122,6,3,14,1,13938,20228,105,17798,16263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2013/11/1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,17,10,1.7,0,0,0,1,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667,41,3,13.6666666667
35,1,黄石,4,鄂州,,1.0,,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,湖北,黄石,中国移动 ,0,,,,4,4,2,1,36,湖北省,鄂州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,590,569,168,20,889,250,18,7,48,0,41321,40332,1283,57065,23305,0,0,457,406,177,11,714,138,26,7,47,0,34219,28027,993,47676,13577,0,0,448,431,229,24,705,150,33,8,52,0,27432,25349,830,43676,8275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,0,2013/11/5,5,2,2.5,0,0,0,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,13,1,13.0,13,1,13.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0,20,4,5.0
36,1,昆明,5,昆明,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,云南,昆明,中国电信 ,0,1.0,0.0,0.0,3,3,3,2,30,云南省,昆明市,1,已婚,G,云南省昆明市安宁市,0,E,E,E,0,E,E,E,I,C12,D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,2013/11/1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,13,12,1.08333333333,1,1,1,1,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286,22,6,3.66666666667,22,7,3.14285714286
37,3,苏州,5,苏州,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,江苏,苏州,中国移动 ,2,0.0,1.0,0.0,3,3,1,1,24,江苏省,苏州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,96,76,84,10,96,66,35,7,7,0,15208,4461,1335,6857,11477,0,0,55,115,61,17,63,90,8,4,6,0,3883,4867,666,3323,4761,0,0,83,102,72,10,83,92,27,8,9,0,9063,5709,763,5892,8117,0,0,54,73,61,21,55,51,8,4,3,0,3977,3436,1929,2988,2496,0,0,66,188,62,62,87,105,6,2,11,0,3380,9063,3934,3529,4980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4571,1127,694,23,0,61,66,48,-1,0,0,1,1,1,1,0,2013/11/1,5,3,1.66666666667,0,0,0,1,5,3,1.66666666667,0,0,0,1,16,13,1.23076923077,1,1,1,1,16,13,1.23076923077,1,1,1,1,16,13,1.23076923077,1,1,1,1,16,13,1.23076923077,1,1,1,1,16,13,1.23076923077,1,1,1,1,25,3,8.33333333333,25,2,12.5,25,3,8.33333333333,25,2,12.5,30,6,5.0,30,5,6.0,30,6,5.0,30,5,6.0,30,6,5.0,30,5,6.0,30,6,5.0,30,5,6.0,36,8,4.5,36,6,6.0
41,4,重庆,5,重庆,,0.0,,4.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,重庆,重庆,中国移动,0,,,,5,5,1,1,30,四川省,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,45,209,206,56,27,247,141,15,4,24,0,0,0,0,0,0,3,31,126,226,57,18,211,123,0,0,18,0,0,0,0,0,0,4,31,228,375,67,27,353,223,1,1,21,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,21,38,244,-1,0,1,1,0,0,2,0,2013/11/7,4,2,2.0,0,0,0,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,18,11,1.63636363636,1,1,1,1,15,3,5.0,15,1,15.0,29,8,3.625,29,5,5.8,29,8,3.625,29,5,5.8,29,8,3.625,29,5,5.8,29,8,3.625,29,5,5.8,29,8,3.625,29,5,5.8,29,8,3.625,29,5,5.8
43,4,荆州,6,温州,,0.0,,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,江苏,苏州,中国移动 ,0,,,,2,2,1,1,26,湖北省,荆州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4,65,0,33,0,36,29,9,3,2,0,0,0,0,0,0,0,6,77,0,35,0,55,22,27,6,6,0,0,0,0,0,0,1,7,86,0,47,0,55,31,23,8,4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2013/11/4,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,15,12,1.25,1,1,1,1,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25,33,4,8.25
48,5,昆明,4,贵阳,,0.0,,4.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,广东,深圳,中国移动 ,0,,,,6,6,1,1,21,湖南省,张家界市,0,D,D,D,0,E,E,E,0,E,E,E,I,I4,D,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,13,15,391,31,19,87,216,119,1,1,7,0,0,0,0,0,0,22,31,421,35,29,62,250,144,0,0,8,0,0,0,0,0,0,9,29,297,29,24,88,136,102,1,1,8,0,0,0,0,0,0,15,3,310,46,38,91,179,86,2,1,8,0,0,0,0,0,0,10,11,317,49,21,64,179,123,0,0,10,0,3120,2917,59,2506,3472,0,9,51,64,18,10,77,28,0,0,8,1,7917,4204,419,5114,6588,0,0,28,18,11,5,33,8,0,0,3,0,1621,1748,142,2789,438,0,2,0,0,0,0,0,49,248,63,-1,0,1,1,1,1,1,0,2013/11/9,0,48,0.0,48,48,48,48,4,2,2.0,0,0,0,0,4,2,2.0,0,0,0,0,4,2,2.0,0,0,0,0,4,2,2.0,0,0,0,0,26,17,1.52941176471,1,1,1,1,26,17,1.52941176471,1,1,1,1,14,2,7.0,14,1,14.0,33,3,11.0,33,2,16.5,35,3,11.6666666667,35,2,17.5,35,3,11.6666666667,35,2,17.5,39,4,9.75,39,3,13.0,61,8,7.625,61,7,8.71428571429,61,8,7.625,61,7,8.71428571429
51,3,伊犁哈萨克自治州,5,乐山,,1.0,,4.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,四川,乐山,中国联通 ,2,,,,3,3,4,2,19,新疆维吾尔自治区,乌鲁木齐市,0,D,D,D,0,E,E,E,1,AM,不详,T,I,I5,D,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,2,2,2,23,59,340,368,46,5,409,294,0,0,17,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,77,71,106,-1,0,1,0,0,0,1,0,2013/11/5,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,17,12,1.41666666667,1,1,1,1,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667,22,4,5.5,22,6,3.66666666667
57,4,宁波,6,温州,,0.0,,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,浙江,温州,中国联通 ,0,,,,5,5,1,1,27,江西省,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,C1,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12,1,192,127,78,0,253,66,7,3,19,0,20953,11219,0,25218,6954,10,7,152,136,51,6,204,78,13,1,14,0,8897,9129,103,12759,5164,3,5,210,154,75,5,249,110,24,4,20,0,14682,9874,132,18290,6134,1,0,263,298,81,9,445,107,4,2,29,0,20953,18589,756,32126,6660,9,2,216,210,73,8,303,115,12,2,19,0,16923,12356,180,19459,9640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2013/11/1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,14,11,1.27272727273,1,1,1,1,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6,13,4,3.25,13,5,2.6
